時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-01-1,高雄市,仁武,20.3,17.4,93.0,1.5,0.0
2019-01-2,高雄市,仁武,20.4,18.1,80.0,1.4,0.5
2019-01-3,高雄市,仁武,21.7,18.2,84.0,1.6,0.0
2019-01-4,高雄市,仁武,22.0,18.8,93.0,1.1,0.0
2019-01-5,高雄市,仁武,24.4,18.8,80.0,0.9,0.0
2019-01-6,高雄市,仁武,23.0,20.0,84.0,1.9,0.0
2019-01-7,高雄市,仁武,22.5,18.6,93.0,1.6,0.0
2019-01-8,高雄市,仁武,22.9,19.4,80.0,2.0,0.0
2019-01-9,高雄市,仁武,23.2,19.3,84.0,1.7,0.0
2019-01-10,高雄市,仁武,23.4,19.4,93.0,1.5,0.0
2019-01-11,高雄市,仁武,24.1,19.9,80.0,1.4,0.0
2019-01-12,高雄市,仁武,24.9,21.4,84.0,1.4,0.0
2019-01-13,高雄市,仁武,22.9,19.4,93.0,2.0,0.0
2019-01-14,高雄市,仁武,22.2,18.2,80.0,1.8,0.0
2019-01-15,高雄市,仁武,22.0,18.8,84.0,1.7,0.0
2019-01-16,高雄市,仁武,19.8,18.2,93.0,2.4,0.5
2019-01-17,高雄市,仁武,19.0,15.9,80.0,2.4,0.0
2019-01-18,高雄市,仁武,19.3,17.6,84.0,1.8,0.0
2019-01-19,高雄市,仁武,21.0,17.7,93.0,1.2,0.0
2019-01-20,高雄市,仁武,21.8,18.8,80.0,1.6,0.5
2019-01-21,高雄市,仁武,18.2,16.2,84.0,2.4,0.0
2019-01-22,高雄市,仁武,17.6,16.1,93.0,3.1,0.0
2019-01-23,高雄市,仁武,18.5,12.5,80.0,2.1,0.0
